polynomial,term_0,term_1,term_2,term_3,gcd,zero_terms,galois_group,discriminant
x^4 - 4*x^3 + 7*x^2 - 6*x + 1,80,-120,80,-20,20,0,D(4),-400
x^4 - 4*x^3 + 7*x^2 - 4*x + 1,-16,36,-16,0,4,1,D(4),272
x^4 - 4*x^3 + 7*x^2 + 4*x + 1,80,100,-80,0,20,1,D(4),35600
x^4 - 4*x^3 + 8*x^2 - 8*x + 1,288,-336,192,-48,48,0,D(4),-4608
x^4 - 4*x^3 + 8*x^2 - 5*x + 1,-3,0,12,-9,3,1,D(4),117
x^4 - 4*x^3 + 8*x^2 + x + 1,63,240,-132,15,3,0,D(4),48069
x^4 - 4*x^3 + 9*x^2 - 10*x + 1,672,-672,336,-84,84,0,D(4),-21168
x^4 - 4*x^3 + 9*x^2 - 4*x + 1,-48,132,-48,0,12,1,D(4),8208
x^4 - 4*x^3 + 9*x^2 + 4*x + 1,112,196,-112,0,28,1,D(4),88592
x^4 - 4*x^3 + 10*x^2 - 12*x + 1,1280,-1152,512,-128,128,0,D(4),-65536
x^4 - 4*x^3 + 10*x^2 - 4*x + 1,-64,192,-64,0,64,1,D(4),20480
x^4 - 4*x^3 + 10*x^2 + 4*x + 1,128,256,-128,0,128,1,D(4),131072
x^4 - 4*x^3 + 11*x^2 - 14*x + 1,2160,-1800,720,-180,180,0,D(4),-162000
x^4 - 4*x^3 + 11*x^2 - 4*x + 1,-80,260,-80,0,20,1,D(4),42000
x^4 - 4*x^3 + 11*x^2 + 4*x + 1,144,324,-144,0,36,1,D(4),187920
x^4 - 4*x^3 + 12*x^2 - 4*x + 1,-96,336,-96,0,48,1,D(4),76032
x^4 - 4*x^3 + 12*x^2 + 4*x + 1,160,400,-160,0,80,1,D(4),262400
x^4 - 4*x^3 + 13*x^2 - 6*x + 1,-64,144,-16,-20,4,0,D(4),35600
x^4 - 4*x^3 + 13*x^2 - 4*x + 1,-112,420,-112,0,28,1,D(4),126224
x^4 - 4*x^3 + 13*x^2 + 4*x + 1,176,484,-176,0,44,1,D(4),358160
x^4 - 4*x^3 + 13*x^2 + 6*x + 1,128,240,-112,-20,4,0,D(4),220304
x^4 - 4*x^3 + 13*x^2 + 10*x + 1,-448,-560,112,-84,28,0,D(4),-664048
x^4 - 4*x^3 + 14*x^2 - 4*x + 1,-128,512,-128,0,128,1,D(4),196608
x^4 - 4*x^3 + 14*x^2 + 4*x + 1,192,576,-192,0,192,1,D(4),479232
x^4 - 4*x^3 + 15*x^2 + 4*x + 1,208,676,-208,0,52,1,D(4),630032
x^4 - 4*x^3 + 15*x^2 + 8*x + 1,0,-12,-48,-48,12,1,D(4),3024
x^4 - 3*x^3 - 15*x^2 - 3*x + 1,231,1001,231,0,77,1,D(4),788557
x^4 - 3*x^3 - 15*x^2 + 3*x + 1,-183,1037,183,0,61,1,D(4),1209325
x^4 - 3*x^3 - 14*x^2 - 3*x + 1,219,876,219,0,219,1,D(4),575532
x^4 - 3*x^3 - 14*x^2 + 3*x + 1,-171,912,171,0,57,1,D(4),948708
x^4 - 3*x^3 - 13*x^2 - 3*x + 1,207,759,207,0,69,1,D(4),404685
x^4 - 3*x^3 - 13*x^2 + 3*x + 1,-159,795,159,0,159,1,D(4),733149
x^4 - 3*x^3 - 12*x^2 + 12*x + 1,-2280,2360,480,-135,5,0,D(4),2521525
x^4 - 3*x^3 - 11*x^2 - 3*x + 1,183,549,183,0,183,1,D(4),167445
x^4 - 3*x^3 - 11*x^2 + 3*x + 1,-135,585,135,0,45,1,D(4),415125
x^4 - 3*x^3 - 10*x^2 - 3*x + 1,171,456,171,0,57,1,D(4),90972
x^4 - 3*x^3 - 10*x^2 + 3*x + 1,-123,492,123,0,123,1,D(4),302580
x^4 - 3*x^3 - 9*x^2 - 3*x + 1,159,371,159,0,53,1,D(4),36517
x^4 - 3*x^3 - 9*x^2 + 3*x + 1,-111,407,111,0,37,1,D(4),214933
x^4 - 3*x^3 - 8*x^2 + 3*x + 1,-99,330,99,0,33,1,D(4),148104
x^4 - 3*x^3 - 7*x^2 - 3*x + 1,135,225,135,0,45,1,D(4),-22275
x^4 - 3*x^3 - 7*x^2 + 3*x + 1,-87,261,87,0,87,1,D(4),98397
x^4 - 3*x^3 - 6*x^2 - 12*x + 1,2040,920,600,-135,5,0,D(4),-1398875
x^4 - 3*x^3 - 6*x^2 - 3*x + 1,123,164,123,0,41,1,D(4),-33620
x^4 - 3*x^3 - 5*x^2 - 3*x + 1,111,111,111,0,111,1,D(4),-36963
x^4 - 3*x^3 - 5*x^2 + 3*x + 1,-63,147,63,0,21,1,D(4),37485
x^4 - 3*x^3 - 4*x^2 - 3*x + 1,99,66,99,0,33,1,D(4),-34848
x^4 - 3*x^3 - 4*x^2 + 3*x + 1,-51,102,51,0,51,1,D(4),20808
x^4 - 3*x^3 - 3*x^2 - 3*x + 1,87,29,87,0,29,1,D(4),-29435
x^4 - 3*x^3 - 3*x^2 + 3*x + 1,-39,65,39,0,13,1,D(4),10309
x^4 - 3*x^3 - 2*x^2 + 2*x + 1,0,20,20,5,5,1,D(4),725
x^4 - 3*x^3 - 2*x^2 + 7*x + 1,-375,140,115,-40,5,0,D(4),8900
x^4 - 3*x^3 - 2*x^2 + 12*x + 1,-1800,360,360,-135,45,0,D(4),-200475
x^4 - 3*x^3 - x^2 - 3*x + 1,63,-21,63,0,21,1,D(4),-15435
x^4 - 3*x^3 - 3*x + 1,51,-34,51,0,17,1,D(4),-9248
x^4 - 3*x^3 + x^2 - 3*x + 1,39,-39,39,0,39,1,D(4),-4563
x^4 - 3*x^3 + x^2 + 3*x + 1,9,-3,-9,0,3,1,D(4),333
x^4 - 3*x^3 + 2*x^2 + 1,24,0,-24,9,3,1,D(4),117
x^4 - 3*x^3 + 3*x^2 - 3*x + 1,15,-25,15,0,5,1,D(4),-275
x^4 - 3*x^3 + 3*x^2 + 3*x + 1,33,11,-33,0,11,1,D(4),4477
x^4 - 3*x^3 + 4*x^2 - 7*x + 1,255,-190,155,-40,5,0,D(4),-22000
x^4 - 3*x^3 + 4*x^2 + 1,24,48,-48,9,3,0,D(4),2997
x^4 - 3*x^3 + 4*x^2 + 3*x + 1,45,30,-45,0,15,1,D(4),9000
x^4 - 3*x^3 + 5*x^2 - 3*x + 1,-9,21,-9,0,3,1,D(4),117
x^4 - 3*x^3 + 5*x^2 + 3*x + 1,57,57,-57,0,57,1,D(4),16245
x^4 - 3*x^3 + 6*x^2 - 3*x + 1,-21,56,-21,0,7,1,D(4),1372
x^4 - 3*x^3 + 6*x^2 + 3*x + 1,69,92,-69,0,23,1,D(4),27508
x^4 - 3*x^3 + 7*x^2 - 3*x + 1,-33,99,-33,0,33,1,D(4),5445
x^4 - 3*x^3 + 7*x^2 + 3*x + 1,81,135,-81,0,27,1,D(4),44469
x^4 - 3*x^3 + 8*x^2 + 3*x + 1,93,186,-93,0,93,1,D(4),69192
x^4 - 3*x^3 + 8*x^2 + 6*x + 1,0,-12,-36,-27,3,1,D(4),1197
x^4 - 3*x^3 + 9*x^2 - 3*x + 1,-57,209,-57,0,19,1,D(4),30685
x^4 - 3*x^3 + 9*x^2 + 3*x + 1,105,245,-105,0,35,1,D(4),104125
x^4 - 3*x^3 + 10*x^2 - 6*x + 1,0,-12,36,-27,3,1,D(4),549
x^4 - 3*x^3 + 10*x^2 - 3*x + 1,-69,276,-69,0,69,1,D(4),57132
x^4 - 3*x^3 + 11*x^2 - 3*x + 1,-81,351,-81,0,27,1,D(4),96957
x^4 - 3*x^3 + 11*x^2 + 3*x + 1,129,387,-129,0,129,1,D(4),216333
x^4 - 3*x^3 + 12*x^2 - 3*x + 1,-93,434,-93,0,31,1,D(4),153760
x^4 - 3*x^3 + 12*x^2 + 3*x + 1,141,470,-141,0,47,1,D(4),300424
x^4 - 3*x^3 + 13*x^2 - 3*x + 1,-105,525,-105,0,105,1,D(4),231525
x^4 - 3*x^3 + 13*x^2 + 3*x + 1,153,561,-153,0,51,1,D(4),408357
x^4 - 3*x^3 + 14*x^2 - 3*x + 1,-117,624,-117,0,39,1,D(4),334620
x^4 - 3*x^3 + 14*x^2 + 3*x + 1,165,660,-165,0,165,1,D(4),544500
x^4 - 3*x^3 + 15*x^2 - 3*x + 1,-129,731,-129,0,43,1,D(4),467797
x^4 - 3*x^3 + 15*x^2 + 3*x + 1,177,767,-177,0,59,1,D(4),713605
x^4 - 2*x^3 - 15*x^2 - 14*x + 1,3600,3768,624,-192,24,0,D(4),74304
x^4 - 2*x^3 - 15*x^2 - 8*x + 1,1008,1812,312,-60,12,0,D(4),896400
x^4 - 2*x^3 - 15*x^2 - 2*x + 1,144,936,144,0,72,1,D(4),793152
x^4 - 2*x^3 - 15*x^2 + 2*x + 1,-112,952,112,0,56,1,D(4),956480
x^4 - 2*x^3 - 14*x^2 - 2*x + 1,136,816,136,0,136,1,D(4),591872
x^4 - 2*x^3 - 14*x^2 + 2*x + 1,-104,832,104,0,104,1,D(4),735488
x^4 - 2*x^3 - 14*x^2 + 15*x + 1,-4199,3978,442,-221,221,0,D(4),3760757
x^4 - 2*x^3 - 13*x^2 - 10*x + 1,1536,1920,384,-96,96,0,D(4),156672
x^4 - 2*x^3 - 13*x^2 + 2*x + 1,-96,720,96,0,48,1,D(4),555264
x^4 - 2*x^3 - 13*x^2 + 14*x + 1,-3456,3264,384,-192,192,0,D(4),2691072
x^4 - 2*x^3 - 12*x^2 - 2*x + 1,120,600,120,0,120,1,D(4),302400
x^4 - 2*x^3 - 12*x^2 + 2*x + 1,-88,616,88,0,88,1,D(4),410432
x^4 - 2*x^3 - 12*x^2 + 13*x + 1,-2805,2640,330,-165,165,0,D(4),1878525
x^4 - 2*x^3 - 11*x^2 - 2*x + 1,112,504,112,0,56,1,D(4),203840
x^4 - 2*x^3 - 11*x^2 + 2*x + 1,-80,520,80,0,40,1,D(4),296000
x^4 - 2*x^3 - 11*x^2 + 12*x + 1,-2240,2100,280,-140,140,0,D(4),1274000
x^4 - 2*x^3 - 10*x^2 - 2*x + 1,104,416,104,0,104,1,D(4),129792
x^4 - 2*x^3 - 10*x^2 + 11*x + 1,-1755,1638,234,-117,117,0,D(4),835029
x^4 - 2*x^3 - 9*x^2 - 2*x + 1,96,336,96,0,48,1,D(4),76032
x^4 - 2*x^3 - 9*x^2 + 2*x + 1,-64,352,64,0,32,1,D(4),140288
x^4 - 2*x^3 - 9*x^2 + 10*x + 1,-1344,1248,192,-96,96,0,D(4),525312
x^4 - 2*x^3 - 8*x^2 - 2*x + 1,88,264,88,0,88,1,D(4),38720
x^4 - 2*x^3 - 8*x^2 + 2*x + 1,-56,280,56,0,56,1,D(4),90944
x^4 - 2*x^3 - 8*x^2 + 9*x + 1,-1001,924,154,-77,77,0,D(4),314237
x^4 - 2*x^3 - 7*x^2 + 2*x + 1,-48,216,48,0,24,1,D(4),55872
x^4 - 2*x^3 - 7*x^2 + 14*x + 1,-3120,1608,336,-192,24,0,D(4),9792
x^4 - 2*x^3 - 6*x^2 + 10*x + 1,-1224,768,168,-96,24,0,D(4),76032
x^4 - 2*x^3 - 5*x^2 - 2*x + 1,64,96,64,0,32,1,D(4),-7168
x^4 - 2*x^3 - 5*x^2 + 6*x + 1,-320,288,64,-32,32,0,D(4),41984
x^4 - 2*x^3 - 4*x^2 - 2*x + 1,56,56,56,0,56,1,D(4),-9408
x^4 - 2*x^3 - 4*x^2 + 2*x + 1,-24,72,24,0,24,1,D(4),7488
x^4 - 2*x^3 - 4*x^2 + 5*x + 1,-189,168,42,-21,21,0,D(4),16317
x^4 - 2*x^3 - 3*x^2 - 2*x + 1,48,24,48,0,24,1,D(4),-8640
x^4 - 2*x^3 - 3*x^2 + 2*x + 1,-16,40,16,0,8,1,D(4),2624
x^4 - 2*x^3 - 3*x^2 + 4*x + 1,-96,84,24,-12,12,0,D(4),4752
x^4 - 2*x^3 - 2*x^2 - 2*x + 1,40,0,40,0,40,2,D(4),-6400
x^4 - 2*x^3 - 2*x^2 + 3*x + 1,-35,30,10,-5,5,0,D(4),725
x^4 - 2*x^3 - x^2 - 8*x + 1,560,20,200,-60,20,0,D(4),-162000
x^4 - 2*x^3 - x^2 + 10*x + 1,-1024,128,128,-96,32,0,D(4),-211968
x^4 - 2*x^3 - 2*x + 1,24,-24,24,0,24,1,D(4),-1728
x^4 - 2*x^3 + x + 1,15,-12,-6,3,3,0,D(4),189
x^4 - 2*x^3 + 2*x + 1,8,-8,-8,0,8,1,D(4),320
x^4 - 2*x^3 + x^2 - 2*x + 1,16,-24,16,0,8,1,D(4),-448
x^4 - 2*x^3 + x^2 + 1,16,-12,-8,4,4,0,D(4),272
x^4 - 2*x^3 + x^2 + 2*x + 1,16,-8,-16,0,8,1,D(4),1088
x^4 - 2*x^3 + 2*x^2 - 10*x + 1,936,-240,264,-96,24,0,D(4),-211968
x^4 - 2*x^3 + 2*x^2 - x + 1,9,-6,-6,3,3,0,D(4),117
x^4 - 2*x^3 + 3*x^2 + 2*x + 1,32,16,-32,0,16,1,D(4),4352
x^4 - 2*x^3 + 3*x^2 + 4*x + 1,0,-12,-24,-12,12,1,D(4),432
x^4 - 2*x^3 + 3*x^2 + 8*x + 1,-400,-140,40,-60,20,0,D(4),-115600
x^4 - 2*x^3 + 4*x^2 - 2*x + 1,-8,24,-8,0,8,1,D(4),320
x^4 - 2*x^3 + 4*x^2 + 2*x + 1,40,40,-40,0,40,1,D(4),8000
x^4 - 2*x^3 + 5*x^2 - 14*x + 1,2480,-952,464,-192,8,0,D(4),-616896
x^4 - 2*x^3 + 5*x^2 - 2*x + 1,-16,56,-16,0,8,1,D(4),2112
x^4 - 2*x^3 + 5*x^2 + 4*x + 1,32,20,-40,-12,4,0,D(4),10512
x^4 - 2*x^3 + 5*x^2 + 14*x + 1,-2448,-840,240,-192,24,0,D(4),-1326528
x^4 - 2*x^3 + 6*x^2 - 5*x + 1,21,-42,42,-21,21,0,D(4),-1323
x^4 - 2*x^3 + 6*x^2 - 2*x + 1,-24,96,-24,0,24,1,D(4),6912
x^4 - 2*x^3 + 6*x^2 + 2*x + 1,56,112,-56,0,56,1,D(4),25088
x^4 - 2*x^3 + 7*x^2 - 6*x + 1,64,-96,64,-32,32,0,D(4),-7168
x^4 - 2*x^3 + 7*x^2 - 2*x + 1,-32,144,-32,0,16,1,D(4),16640
x^4 - 2*x^3 + 7*x^2 + 2*x + 1,64,160,-64,0,32,1,D(4),41984
x^4 - 2*x^3 + 8*x^2 - 7*x + 1,135,-180,90,-45,45,0,D(4),-22275
x^4 - 2*x^3 + 8*x^2 - 2*x + 1,-40,200,-40,0,40,1,D(4),33600
x^4 - 2*x^3 + 8*x^2 + 2*x + 1,72,216,-72,0,72,1,D(4),67392
x^4 - 2*x^3 + 9*x^2 - 8*x + 1,240,-300,120,-60,60,0,D(4),-54000
x^4 - 2*x^3 + 9*x^2 - 2*x + 1,-48,264,-48,0,24,1,D(4),60480
x^4 - 2*x^3 + 9*x^2 + 2*x + 1,80,280,-80,0,40,1,D(4),104000
x^4 - 2*x^3 + 10*x^2 - 9*x + 1,385,-462,154,-77,77,0,D(4),-112651
x^4 - 2*x^3 + 10*x^2 - 6*x + 1,-8,0,40,-32,8,1,D(4),4352
x^4 - 2*x^3 + 10*x^2 - 2*x + 1,-56,336,-56,0,56,1,D(4),100352
x^4 - 2*x^3 + 10*x^2 + 2*x + 1,88,352,-88,0,88,1,D(4),154880
x^4 - 2*x^3 + 10*x^2 + 6*x + 1,40,48,-56,-32,8,0,D(4),41984
x^4 - 2*x^3 + 11*x^2 - 10*x + 1,576,-672,192,-96,96,0,D(4),-211968
x^4 - 2*x^3 + 11*x^2 - 2*x + 1,-64,416,-64,0,32,1,D(4),156672
x^4 - 2*x^3 + 11*x^2 + 2*x + 1,96,432,-96,0,48,1,D(4),223488
x^4 - 2*x^3 + 12*x^2 - 11*x + 1,819,-936,234,-117,117,0,D(4),-369603
x^4 - 2*x^3 + 12*x^2 - 5*x + 1,-99,240,-6,-21,3,0,D(4),101277
x^4 - 2*x^3 + 12*x^2 - 2*x + 1,-72,504,-72,0,72,1,D(4),233280
x^4 - 2*x^3 + 12*x^2 + 2*x + 1,104,520,-104,0,104,1,D(4),313664
x^4 - 2*x^3 + 12*x^2 + 7*x + 1,9,0,-54,-45,9,1,D(4),15309
x^4 - 2*x^3 + 12*x^2 + 10*x + 1,-504,-600,24,-96,24,0,D(4),-623808
x^4 - 2*x^3 + 13*x^2 - 12*x + 1,1120,-1260,280,-140,140,0,D(4),-607600
x^4 - 2*x^3 + 13*x^2 - 2*x + 1,-80,600,-80,0,40,1,D(4),334400
x^4 - 2*x^3 + 13*x^2 + 2*x + 1,112,616,-112,0,56,1,D(4),429632
x^4 - 2*x^3 + 14*x^2 - 13*x + 1,1485,-1650,330,-165,165,0,D(4),-952875
x^4 - 2*x^3 + 14*x^2 - 7*x + 1,-33,54,42,-45,3,0,D(4),40725
x^4 - 2*x^3 + 14*x^2 - 2*x + 1,-88,704,-88,0,88,1,D(4),464640
x^4 - 2*x^3 + 14*x^2 + 2*x + 1,120,720,-120,0,120,1,D(4),576000
x^4 - 2*x^3 + 14*x^2 + 5*x + 1,171,438,-102,-21,3,0,D(4),421317
x^4 - 2*x^3 + 15*x^2 - 14*x + 1,1920,-2112,384,-192,192,0,D(4),-1437696
x^4 - 2*x^3 + 15*x^2 - 2*x + 1,-96,816,-96,0,48,1,D(4),628992
x^4 - 2*x^3 + 15*x^2 + 2*x + 1,128,832,-128,0,64,1,D(4),757760
x^4 - x^3 - 15*x^2 - x + 1,69,897,69,0,69,1,D(4),785565
x^4 - x^3 - 15*x^2 + x + 1,-53,901,53,0,53,1,D(4),823037
x^4 - x^3 - 14*x^2 - 14*x + 1,3536,3484,364,-195,13,0,D(4),426725
x^4 - x^3 - 14*x^2 - x + 1,65,780,65,0,65,1,D(4),591500
x^4 - x^3 - 14*x^2 + 9*x + 1,-1225,1920,65,-80,5,0,D(4),1494500
x^4 - x^3 - 13*x^2 - x + 1,61,671,61,0,61,1,D(4),435357
x^4 - x^3 - 13*x^2 + x + 1,-45,675,45,0,45,1,D(4),463725
x^4 - x^3 - 12*x^2 - x + 1,57,570,57,0,57,1,D(4),311904
x^4 - x^3 - 12*x^2 + x + 1,-41,574,41,0,41,1,D(4),336200
x^4 - x^3 - 11*x^2 - x + 1,53,477,53,0,53,1,D(4),216293
x^4 - x^3 - 11*x^2 + x + 1,-37,481,37,0,37,1,D(4),236837
x^4 - x^3 - 10*x^2 - 8*x + 1,840,1008,168,-63,21,0,D(4),48069
x^4 - x^3 - 10*x^2 + x + 1,-33,396,33,0,33,1,D(4),161172
x^4 - x^3 - 10*x^2 + 13*x + 1,-2709,2100,105,-168,21,0,D(4),340452
x^4 - x^3 - 9*x^2 + x + 1,-29,319,29,0,29,1,D(4),105125
x^4 - x^3 - 8*x^2 - 9*x + 1,1025,870,185,-80,5,0,D(4),-198400
x^4 - x^3 - 8*x^2 - 4*x + 1,200,360,80,-15,5,0,D(4),35525
x^4 - x^3 - 8*x^2 - x + 1,41,246,41,0,41,1,D(4),53792
x^4 - x^3 - 8*x^2 + 6*x + 1,-400,540,20,-35,5,0,D(4),122525
x^4 - x^3 - 8*x^2 + 11*x + 1,-1675,1230,65,-120,5,0,D(4),35600
x^4 - x^3 - 7*x^2 - x + 1,37,185,37,0,37,1,D(4),28749
x^4 - x^3 - 7*x^2 + x + 1,-21,189,21,0,21,1,D(4),37485
x^4 - x^3 - 6*x^2 - x + 1,33,132,33,0,33,1,D(4),13068
x^4 - x^3 - 5*x^2 - x + 1,29,87,29,0,29,1,D(4),4205
x^4 - x^3 - 5*x^2 + x + 1,-13,91,13,0,13,1,D(4),8957
x^4 - x^3 - 3*x^2 - x + 1,21,21,21,0,21,1,D(4),-1323
x^4 - x^3 - 3*x^2 + x + 1,-5,25,5,0,5,1,D(4),725
x^4 - x^3 - 2*x^2 - x + 1,17,0,17,0,17,2,D(4),-1156
x^4 - x^3 - x^2 - x + 1,13,-13,13,0,13,1,D(4),-507
x^4 - x^3 - x^2 + x + 1,3,-9,-3,0,3,1,D(4),117
x^4 - x^3 - 13*x + 1,2205,-42,273,-168,21,0,D(4),-783216
x^4 - x^3 + x + 1,7,-14,-7,0,7,1,D(4),392
x^4 - x^3 + 2*x + 1,0,-12,-12,-3,3,1,D(4),189
x^4 - x^3 + 8*x + 1,-504,0,0,-63,63,2,D(4),-107163
x^4 - x^3 + x^2 + x + 1,11,-11,-11,0,11,1,D(4),605
x^4 - x^3 + 2*x^2 - 4*x + 1,40,-40,40,-15,5,0,D(4),-2475
x^4 - x^3 + 2*x^2 - 2*x + 1,0,-12,12,-3,3,1,D(4),117
x^4 - x^3 + 3*x^2 - x + 1,-3,15,-3,0,3,1,D(4),189
x^4 - x^3 + 3*x^2 + x + 1,19,19,-19,0,19,1,D(4),1805
x^4 - x^3 + 4*x^2 - x + 1,-7,42,-7,0,7,1,D(4),1568
x^4 - x^3 + 4*x^2 + x + 1,23,46,-23,0,23,1,D(4),4232
x^4 - x^3 + 5*x^2 - x + 1,-11,77,-11,0,11,1,D(4),5445
x^4 - x^3 + 5*x^2 + x + 1,27,81,-27,0,27,1,D(4),9477
x^4 - x^3 + 6*x^2 - 11*x + 1,1075,-620,185,-120,5,0,D(4),-269500
x^4 - x^3 + 6*x^2 - 4*x + 1,-24,24,24,-15,3,0,D(4),4725
x^4 - x^3 + 6*x^2 - x + 1,-15,120,-15,0,15,1,D(4),13500
x^4 - x^3 + 6*x^2 + x + 1,31,124,-31,0,31,1,D(4),19220
x^4 - x^3 + 6*x^2 + 5*x + 1,3,-12,-39,-24,3,0,D(4),2052
x^4 - x^3 + 7*x^2 - x + 1,-19,171,-19,0,19,1,D(4),27797
x^4 - x^3 + 7*x^2 + x + 1,35,175,-35,0,35,1,D(4),35525
x^4 - x^3 + 8*x^2 - 5*x + 1,-27,30,33,-24,3,0,D(4),10512
x^4 - x^3 + 8*x^2 - x + 1,-23,230,-23,0,23,1,D(4),50784
x^4 - x^3 + 8*x^2 + x + 1,39,234,-39,0,39,1,D(4),60840
x^4 - x^3 + 8*x^2 + 4*x + 1,72,120,-48,-15,3,0,D(4),48069
x^4 - x^3 + 8*x^2 + 14*x + 1,-2288,-1300,52,-195,13,0,D(4),-1456611
x^4 - x^3 + 9*x^2 - x + 1,-27,297,-27,0,27,1,D(4),85293
x^4 - x^3 + 9*x^2 + x + 1,43,301,-43,0,43,1,D(4),97997
x^4 - x^3 + 10*x^2 - x + 1,-31,372,-31,0,31,1,D(4),134540
x^4 - x^3 + 10*x^2 + x + 1,47,376,-47,0,47,1,D(4),150212
x^4 - x^3 + 11*x^2 - x + 1,-35,455,-35,0,35,1,D(4),202125
x^4 - x^3 + 11*x^2 + x + 1,51,459,-51,0,51,1,D(4),221085
x^4 - x^3 + 12*x^2 - x + 1,-39,546,-39,0,39,1,D(4),292032
x^4 - x^3 + 12*x^2 + x + 1,55,550,-55,0,55,1,D(4),314600
x^4 - x^3 + 13*x^2 - x + 1,-43,645,-43,0,43,1,D(4),408629
x^4 - x^3 + 13*x^2 + x + 1,59,649,-59,0,59,1,D(4),435125
x^4 - x^3 + 14*x^2 - x + 1,-47,752,-47,0,47,1,D(4),556668
x^4 - x^3 + 14*x^2 + x + 1,63,756,-63,0,63,1,D(4),587412
x^4 - x^3 + 15*x^2 - x + 1,-51,867,-51,0,51,1,D(4),741285
x^4 - x^3 + 15*x^2 + x + 1,67,871,-67,0,67,1,D(4),776597
x^4 - 12*x^2 - 15*x + 1,4095,3260,120,-225,5,0,D(4),113125
x^4 - 12*x^2 + 15*x + 1,-4095,3260,-120,-225,5,0,D(4),113125
x^4 - 8*x^2 - 12*x + 1,2112,1392,96,-144,48,0,D(4),-373248
x^4 - 8*x^2 - 8*x + 1,768,752,64,-64,16,0,D(4),4352
x^4 - 8*x^2 - 5*x + 1,285,440,40,-25,5,0,D(4),63125
x^4 - 8*x^2 + 5*x + 1,-285,440,-40,-25,5,0,D(4),63125
x^4 - 8*x^2 + 8*x + 1,-768,752,-64,-64,16,0,D(4),4352
x^4 - 8*x^2 + 12*x + 1,-2112,1392,-96,-144,48,0,D(4),-373248
x^4 - 7*x^2 - 6*x + 1,384,432,48,-36,12,0,D(4),10512
x^4 - 7*x^2 + 6*x + 1,-384,432,-48,-36,12,0,D(4),10512
x^4 - 2*x^2 - 5*x + 1,165,50,40,-25,5,0,D(4),-23275
x^4 - 2*x^2 + 5*x + 1,-165,50,-40,-25,5,0,D(4),-23275
x^4 + x^2 - 6*x + 1,192,-48,48,-36,12,0,D(4),-29808
x^4 + x^2 - 2*x + 1,0,-16,16,-4,4,1,D(4),272
x^4 + x^2 + 2*x + 1,0,-16,-16,-4,4,1,D(4),272
x^4 + x^2 + 6*x + 1,-192,-48,-48,-36,12,0,D(4),-29808
x^4 + 2*x^2 - 15*x + 1,3255,-450,120,-225,15,0,D(4),-1309275
x^4 + 2*x^2 - 3*x + 1,3,-18,24,-9,3,0,D(4),117
x^4 + 2*x^2 + 3*x + 1,-3,-18,-24,-9,3,0,D(4),117
x^4 + 2*x^2 + 15*x + 1,-3255,-450,-120,-225,15,0,D(4),-1309275
x^4 + 4*x^2 - 8*x + 1,384,-208,64,-64,16,0,D(4),-87808
x^4 + 4*x^2 - 4*x + 1,0,-16,32,-16,16,1,D(4),512
x^4 + 4*x^2 - 3*x + 1,-21,12,24,-9,3,0,D(4),2997
x^4 + 4*x^2 + 3*x + 1,21,12,-24,-9,3,0,D(4),2997
x^4 + 4*x^2 + 4*x + 1,0,-16,-32,-16,16,1,D(4),512
x^4 + 4*x^2 + 8*x + 1,-384,-208,-64,-64,16,0,D(4),-87808
x^4 + 9*x^2 - 6*x + 1,0,-16,48,-36,4,1,D(4),1552
x^4 + 9*x^2 + 6*x + 1,0,-16,-48,-36,4,1,D(4),1552
x^4 + 11*x^2 - 6*x + 1,-48,72,48,-36,12,0,D(4),49392
x^4 + 11*x^2 + 6*x + 1,48,72,-48,-36,12,0,D(4),49392
x^4 + 13*x^2 - 6*x + 1,-96,192,48,-36,12,0,D(4),151632
x^4 + 13*x^2 + 6*x + 1,96,192,-48,-36,12,0,D(4),151632
x^4 + x^3 - 15*x^2 - x + 1,53,901,-53,0,53,1,D(4),823037
x^4 + x^3 - 15*x^2 + x + 1,-69,897,-69,0,69,1,D(4),785565
x^4 + x^3 - 14*x^2 - 9*x + 1,1225,1920,-65,-80,5,0,D(4),1494500
x^4 + x^3 - 14*x^2 + x + 1,-65,780,-65,0,65,1,D(4),591500
x^4 + x^3 - 14*x^2 + 14*x + 1,-3536,3484,-364,-195,13,0,D(4),426725
x^4 + x^3 - 13*x^2 - x + 1,45,675,-45,0,45,1,D(4),463725
x^4 + x^3 - 13*x^2 + x + 1,-61,671,-61,0,61,1,D(4),435357
x^4 + x^3 - 12*x^2 - x + 1,41,574,-41,0,41,1,D(4),336200
x^4 + x^3 - 12*x^2 + x + 1,-57,570,-57,0,57,1,D(4),311904
x^4 + x^3 - 11*x^2 - x + 1,37,481,-37,0,37,1,D(4),236837
x^4 + x^3 - 11*x^2 + x + 1,-53,477,-53,0,53,1,D(4),216293
x^4 + x^3 - 10*x^2 - 13*x + 1,2709,2100,-105,-168,21,0,D(4),340452
x^4 + x^3 - 10*x^2 - x + 1,33,396,-33,0,33,1,D(4),161172
x^4 + x^3 - 10*x^2 + 8*x + 1,-840,1008,-168,-63,21,0,D(4),48069
x^4 + x^3 - 9*x^2 - x + 1,29,319,-29,0,29,1,D(4),105125
x^4 + x^3 - 8*x^2 - 11*x + 1,1675,1230,-65,-120,5,0,D(4),35600
x^4 + x^3 - 8*x^2 - 6*x + 1,400,540,-20,-35,5,0,D(4),122525
